Timestamp,green_cvg
2025-05-07 18:30:00,9.118966584158414
2025-05-17 18:30:00,4.542938668866887
2025-05-11 17:30:00,14.95376100110011
2025-05-12 14:30:00,1.186528809130913
2025-05-21 11:30:00,20.373306861936193
2025-05-12 10:30:00,4.980296857810781
2025-05-12 19:30:00,5.5508070338283835
2025-05-13 16:30:00,4.375343784378439
2025-05-17 00:30:00,37.51439597084708
2025-05-01 12:30:00,9.411312224972496
2025-05-14 13:30:00,0.7238380088008801
2025-05-21 08:30:00,8.44059405940594
2025-05-14 12:30:00,0.8026505775577558
2025-05-19 10:30:00,6.11328125
2025-05-19 18:30:00,4.670095915841585
2025-05-02 17:30:00,4.676241061606161
2025-05-16 11:30:00,7.611429111661167
2025-05-19 16:30:00,3.5159687843784377
2025-05-07 04:30:00,1.2166529152915293
2025-05-16 03:30:00,35.867110148514854
2025-05-14 10:30:00,4.968951973322332
2025-05-07 12:30:00,6.11156232810781
2025-05-22 10:30:00,9.766613380088009
2025-05-16 12:30:00,4.35892808030803
2025-05-14 05:30:00,35.72061503025303
2025-05-12 17:30:00,6.357389645214521
2025-05-14 14:30:00,0.7521572469746974
2025-05-11 00:30:00,14.107148996149615
2025-05-13 12:30:00,8.46547545379538
2025-05-13 19:30:00,3.6290738448844886
2025-05-20 00:30:00,18.45395867711771
2025-05-11 15:30:00,19.15914638338834
2025-05-07 09:30:00,9.658278327832784
2025-05-05 04:30:00,7.768882356985698
2025-05-12 15:30:00,10.95984598459846
2025-05-17 17:30:00,8.0332525440044
2025-05-19 17:30:00,8.397749931243125
2025-05-07 17:30:00,5.088266639163916
2025-05-11 12:30:00,9.033987383113312
2025-05-12 18:30:00,1.845004812981298
2025-05-19 12:30:00,6.359065594059405
2025-05-14 18:30:00,3.080995599559956
2025-05-13 10:30:00,4.851721500275027
2025-05-13 17:30:00,4.980490236523653
2025-05-13 11:30:00,3.982527158965896
2025-05-19 19:30:00,7.106646211496149
2025-05-13 13:30:00,8.842864755225524
2025-05-18 19:30:00,9.643194788228824
2025-05-11 16:30:00,2.123770970847085
2025-05-21 14:30:00,10.799298679867988
2025-05-19 09:30:00,6.232531456270627
2025-05-14 11:30:00,0.9729527640264026
2025-05-11 10:30:00,1.143813600110011
2025-05-13 05:30:00,39.66236076732673
2025-05-15 11:30:00,11.283561949944994
2025-05-22 15:30:00,1.0348339521452146
2025-05-12 04:30:00,10.263897483498349
2025-05-20 11:30:00,19.266879812981298
2025-05-19 13:30:00,10.463206476897689
2025-05-14 09:30:00,8.77479544829483
2025-05-07 15:30:00,20.816144114411443
2025-05-01 18:30:00,3.4803441281628165
2025-05-07 13:30:00,13.941358979647964
2025-05-07 14:30:00,14.95758560231023
2025-05-12 16:30:00,3.391647758525852
2025-05-11 18:30:00,7.622021967821782
2025-05-21 05:30:00,38.366594471947195
2025-05-19 05:30:00,3.5467804592959298
2025-05-07 06:30:00,32.57971500275028
2025-05-11 19:30:00,2.2806655665566558
2025-05-01 17:30:00,4.31513854510451
2025-05-19 00:30:00,37.563814975247524
2025-05-11 14:30:00,16.507795310781077
2025-05-08 14:30:00,1.265298404840484
2025-05-11 11:30:00,15.03614033278328
2025-05-14 19:30:00,9.345090759075909
2025-05-07 16:30:00,11.686756566281629
2025-05-13 18:30:00,7.032797029702969
2025-05-21 15:30:00,5.779745943344334
2025-05-01 10:30:00,3.533200976347635
2025-05-14 16:30:00,11.115193550605062
2025-05-11 09:30:00,13.0214349559956
2025-05-12 11:30:00,6.228148205445545
2025-05-05 05:30:00,7.1023918798129815
2025-05-13 14:30:00,6.198668694994499
2025-05-02 05:30:00,40.34558924642464
2025-05-15 13:30:00,14.856255156765677
2025-05-21 18:30:00,3.841188806380638
2025-05-12 12:30:00,8.21421204620462
2025-05-07 10:30:00,6.34447624449945
2025-05-06 19:30:00,16.184895833333332
2025-05-19 14:30:00,3.1185540429042904
2025-05-13 09:30:00,8.248311159240924
